query_position,candidate_count__greedy,oracle_target_recall__greedy,reranked_canonical_smiles__greedy,reranked_exact_target_identity__greedy,reranked_morgan_similarity_to_target__greedy,reranked_target_scaffold_recovery__greedy,reranked_latent_cosine_to_supplied_condition__greedy,reranked_latent_relative_l2_to_supplied_condition__greedy,candidate_count__k50,oracle_target_recall__k50,reranked_canonical_smiles__k50,reranked_exact_target_identity__k50,reranked_morgan_similarity_to_target__k50,reranked_target_scaffold_recovery__k50,reranked_latent_cosine_to_supplied_condition__k50,reranked_latent_relative_l2_to_supplied_condition__k50,target_index,target_smiles,target_hash,case
2154,1,0.0,COC(=O)C(CC(C)CCC(C)F)C(NC(=O)OC(C)(C)C)C(=O)OC,0.0,0.6888889,1.0,0.9952259,0.09854179,50,0.0,COC(=O)C(C(=O)OC)C(CCC(C)CC(C)C)NC(=O)OC(C)(C)F,0.0,0.6304348,1.0,0.9964723,0.08393962,27877,COC(=O)C(C(=O)OC)C(CC(C)CCC(C)F)NC(=O)OC(C)(C)C,2dda425c838eb55998e7afe24455408c4957618daac5e42332de862c9312eed5,still_missed_at_k50
807,1,0.0,CC(C)Cc1cccc(-n2cc(C(=O)N3CCCC(CCO)C3)nc2[O-])c1,0.0,0.5263158,0.0,0.9609907,0.27808258,50,0.0,CC(C)C1CCCN(C(=O)c2nn(-c3cccc(CCO)c3)cc2[O-])C1,0.0,0.62857145,1.0,0.9881228,0.15554981,49753,CC(C)c1cccc(-n2cc([O-])c(C(=O)N3CCCC(CCO)C3)n2)c1,45e1b0d5d62503dd9bf4fd0e00d9345b009e48ba34f8399e379254c0faf4dec2,still_missed_at_k50
8302,1,0.0,CCC(CC1CC2CC(N=C=O)CC2N=C1C)OC,0.0,0.20967741,0.0,0.8786104,0.48637328,43,0.0,CCC(CN=C=O)C1CC2CC(C(C)N=C=O)C2C1,0.0,0.42857143,0.0,0.9919765,0.12733138,16606,CCCC(N=C=O)C1CC2CC1CC2C(C)N=C=O,5e4629c1adc4276db2887e642991078567af9a49087ee16080130d184ee7a474,still_missed_at_k50
3333,1,0.0,CC(NC(=O)C(NC(=O)CN)C(=O)O)C(=O)OC1C2CCC(C)(C)C2C1(C)C,0.0,0.3611111,0.0,0.9849038,0.17448172,50,0.0,CC(N)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)OC12CCC(CC1C)C2(C)C,0.0,0.5873016,1.0,0.9974664,0.07130667,46845,CC(N)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)OC1C2(C)CCC(C2)C1(C)C,16d5eea5821ccf1f23c1a02b6f8cd670cab635d589e4dea97b58085bc74e41e0,still_missed_at_k50
3596,1,0.0,NS(=O)(=O)Cc1cc2c(cc1OC(F)F)C(c1ccccc1)c1cc(Br)ccc1O2,0.0,0.4722222,0.0,0.98199975,0.21297237,50,0.0,NS(=O)(=O)Cc1cc(OC(F)F)cc2c1-c1cc(Br)ccc1C(c1ccccc1)O2,0.0,0.5797101,1.0,0.99782056,0.066025555,34386,NS(=O)(=O)Cc1ccc2c(c1)C(c1ccccc1)Oc1cc(Br)cc(OC(F)F)c1-2,6018e87cbd3039aa474190f83c590a2f299fbe36f5ea132cf5515d217b7cbc30,still_missed_at_k50
125,1,0.0,CNOC(CN(CCN(CCN(C)O)COCOC)OC=COC=O)OC,0.0,0.1971831,1.0,0.97417045,0.22596914,46,0.0,CNOC(=CO)CN(CC=CO)CCN(CCN(C)O)OCOCOC,0.0,0.2857143,1.0,0.99020785,0.14022543,5017,COOCN(CCN(COOC)COOC)CCN(CC=CO)NC=CO,b5f044026adf550c919909f0b9ef2c83da16678d3abcbbe68601c7f05425ebd8,still_missed_at_k50
8553,1,0.0,C=C(C)C1CCC2C(=O)N1CCC2(NC(=O)NC(C(=O)O)C(=O)N1CCCCC1)C(=O)C1C=CCCC1,0.0,0.3137255,0.0,0.9481931,0.31769642,45,0.0,C=C(C)C1CCC(NC(=O)NC(C(=O)O)C(=O)N2CCCCC2)C(=O)C23C=CC(CCC2)NC(=O)C13,0.0,0.32673267,0.0,0.9808216,0.1951948,43352,C=C(C)C(NC(=O)NC1CCCCCC=CC2CC2(C(=O)O)NC(=O)C2CCCN2C1=O)C(=O)C1CC1,5a4749018387e0500fce88ba22bdd7ba961709a82da8e9f10f49b4f48b1c2522,still_missed_at_k50
1844,1,0.0,COc1ccc(CN2C(=O)c3ccccc3C2(O)c2cccc3c2OCC(=O)N3)cc1OC,0.0,0.55263156,0.0,0.99788517,0.06771905,50,0.0,COc1cccc(CN2C(=O)c3ccccc3C2(O)c2ccc3c(c2)OCC(=O)N3)c1OC,0.0,0.8769231,0.0,0.9998806,0.015607163,23659,COc1cccc(CN2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1OC,c790b220e882ba6266f0f3c84b1997c07607546f37af59db1450d0cfbc3cb0e6,still_missed_at_k50
1699,1,0.0,O=C=NC1CSCC(C(=O)O)N=N1,0.0,0.23255815,0.0,0.88369197,0.4733089,50,0.0,O=C=NC1CSCC(N=C=O)S1,0.0,0.43333334,0.0,0.98773605,0.16178966,7938,O=C=NC1CCSC(N=C=O)S1,4079145c582f459f3c3e2b1d5b1c2c6c1127fbb05e9a584c4b771267fa69f660,still_missed_at_k50
5778,1,0.0,C=CCN(CC(=O)OCC)c1nc2nc(N(CC)CC(=O)OCC)nc(=O)n2n1C=C,0.0,0.53968257,0.0,0.9639981,0.2671027,22,0.0,C=CCN(CC(=O)OCC)c1nc2nc(N(CC=C)CC(=O)OCC)oc(=O)n2n1,0.0,0.5322581,0.0,0.9982527,0.059242357,15052,C=CCN(CC=C)c1nc(N(CC(=O)OCC)CC(=O)OCC)n2oc(=O)nc2n1,f18770d42b0aee11313ea750bd5c3755587738b067e1e30fc8c7fdeb48b9ca7b,still_missed_at_k50
7421,0,0.0,,0.0,0.0,0.0,,,36,0.0,O=C(NCc1ccon1)c1cccnc1-n1cnc2ccccc21,0.0,0.66101694,0.0,0.9967586,0.08046835,13052,O=C(NCc1cccnc1-n1cnc2ccccc21)c1ccon1,a8fee6538b73108984ab8b66c9f686a094d1a1f2c146642d60504a854e38ee56,still_missed_at_k50
4228,1,0.0,COCCC(C)(C)CC(C)NC1CC2CCC1C2,0.0,0.31034482,1.0,0.9713936,0.24053067,50,0.0,COCCC(C)(CNC(C)(C)C)C1CC2CCC1C2,0.0,0.34545454,1.0,0.99593747,0.090675704,23567,COCCC(C)C1(CNC(C)(C)C)CC2CCC1C2,2099f97516d0d6c97bacbc2958f4e2679e9f23a14b73549af02eec2994ad9a34,still_missed_at_k50
9194,1,0.0,CC1C2CCC(CP(P)P)C1P2,0.0,0.2195122,0.0,0.96949774,0.24511674,50,0.0,CC1C2CCC(PP(P)P)C1C2,0.0,0.4,0.0,0.9949986,0.100794844,39171,CC1C2CCC(C2)C1P(P)PP,9678847c72a93042d97b6d985c3ae728b1e212c3941fabcccb9dcd1c3d782ddf,still_missed_at_k50
5235,1,0.0,Cc1nn(-c2ccccc2)c2c1C(=O)N(C1CN(C(=O)Cc3ccccc3)C1)CC2(C)C,0.0,0.5522388,0.0,0.9788061,0.21040165,49,0.0,Cc1nn(-c2ccccc2)c2c1C(=O)N(C1CN(C(=O)Cc3ccccc3)C1)C2C(C)C,0.0,0.79310346,0.0,0.9985672,0.053515617,47399,Cc1nn(-c2ccccc2)c2c1C(C(C)C)N(C1CN(C(=O)Cc3ccccc3)C1)C2=O,8cf6d94403586cfe16d31b405839a2aaebb2b60502dbecf1459e72956b139f7f,still_missed_at_k50
2656,1,0.0,CC1OC(=O)C2=C1C(=O)N1SC2C(=O)C1C(=O)NCc1cccs1,0.0,0.32894737,0.0,0.974025,0.24294825,45,0.0,CC1OC(=O)C2=C3CS(=O)C3C(=O)N2C1C(=O)NCc1cccs1,0.0,0.5,0.0,0.9951645,0.0984158,18637,CC1OC(=O)C2=C1CS(=O)C1C(NC(=O)Cc3cccs3)C(=O)N21,5942be5486da3424966280b204ba3563322a2af10838646873572230e4f1c0ad,still_missed_at_k50
412,1,0.0,CCCC1CC2C(Cl)C1([N+](=O)[O-])C2[N+](=O)[O-],0.0,0.44444445,0.0,0.98601085,0.1763636,48,0.0,CCCC1CC2CC1C([N+](=O)[O-])([N+](=O)[O-])C2Cl,0.0,0.5609756,1.0,0.99967325,0.025672372,10099,CCCC1CC2CC1C(Cl)C2([N+](=O)[O-])[N+](=O)[O-],db1161f66812f3d23598fea26471230d447c404e951f050c825e8d21c55ed03e,still_missed_at_k50
2266,0,0.0,,0.0,0.0,0.0,,,26,0.0,CCOc1ncc(-c2ccc(NS(=O)(=O)c3cnc4cc(C)c(OCCOC)cn4c3=O)c(C)n2)s1,0.0,0.39175257,0.0,0.9875392,0.15962952,25307,CCOCCOc1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4sc(C)nc4C)c3)cn2c1=O,3492003dd5d94dde014e744fc0187505a500ea48d6d10cf2ebba231b437bad2c,still_missed_at_k50
1791,1,0.0,CCC(=O)OC1CC2C3CCC4=C(N)C(=O)CCC4(C)C3C(C#N)C2(C)CC1=O,0.0,0.3409091,0.0,0.97921133,0.21016484,18,0.0,CCC(=O)OC1CCC2(C#N)C3=CCC4=C(N)C(=O)C5(C)CCC5C4(C)C3CC12,0.0,0.33707866,0.0,0.9973465,0.07553944,33525,CCC(=O)OC1CCC2C3C(=CCC12C)C1(C)CCC(=O)C2=C(N)C3CC21C#N,787343a68e2c26f9ac61e4683bb119dc1795dff4c0d759b36c35049fc76edb3d,still_missed_at_k50
6604,0,0.0,,0.0,0.0,0.0,,,19,0.0,CCOc1ccc(-c2ccc3c(c2)-c2noc(=O)n2CO3)cc1C(F)(F)F,0.0,0.6,0.0,0.9954768,0.097576685,36036,CCOc1ccc(-c2ccc3c(c2)-n2c(noc2=O)CO3)cc1C(F)(F)F,cac112740c0d864244e85b7866e451621c25843179bb634d542e3c09ee110348,still_missed_at_k50
1330,1,0.0,COC(=O)C(N)C(=O)N1CCN(c2cn(-c3cc(F)c(CS)c(F)c3)nn2)CC1,0.0,0.4520548,0.0,0.9438475,0.33308816,50,0.0,COC(=O)C(N)c1cn(-c2cc(F)c(N3CCN(C(=S)C(=O)O)CC3)c(F)c2)nn1,0.0,0.75409836,1.0,0.99644256,0.084324956,38626,COC(=S)C(N)c1cn(-c2cc(F)c(N3CCN(C(=O)C(=O)O)CC3)c(F)c2)nn1,02ca12aa6da16920cbc20059962ff9e4ab55cc3d0ac56c63d2a8d1f4ea755fe4,still_missed_at_k50
8281,0,0.0,,0.0,0.0,0.0,,,36,0.0,Cc1nn(C)c(C)c1C(=O)NC1CN(C(=O)c2cc(Cl)c3nccnc3c2)CCC1c1ccccc1,0.0,0.6883117,0.0,0.9920203,0.12788256,24886,Cc1nn(C)c(Cl)c1C(=O)NC1CCN(C(=O)c2cc(C)c3nccnc3c2)CC1c1ccccc1,15af78935727c989676d886f9418e3214f0de17e0acfc4bbd64eaee84f199bd0,still_missed_at_k50
8437,0,0.0,,0.0,0.0,0.0,,,19,0.0,CCOC(=O)N(CCCCn1c(CNC(=O)CC2CCOCC2)nc2c3ccccc3[n+]([O-])cc21)C(C)(C)C,0.0,0.53061223,0.0,0.99182755,0.12765104,12395,CCN(Cc1nc2c[n+]([O-])c3ccccc3c2n1CCCCNC(=O)CC1CCOCC1)C(=O)OC(C)(C)C,376b5a3202a8cfa1579dd63f94683fb03a069de7a158f86941e7631f8877d21c,still_missed_at_k50
4493,0,0.0,,0.0,0.0,0.0,,,40,0.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[Si](C)(C)C)c(OC(C)C#N)ccc3nc2-1,0.0,0.6,1.0,0.9968421,0.07943616,31191,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OCC#N)ccc(C(C)[Si](C)(C)C)c3nc2-1,77fde69d5148f8ec1a7fc7a3d46b0aa507b26adf36f58171acb53f44f424c08b,still_missed_at_k50
3120,0,0.0,,0.0,0.0,0.0,,,47,0.0,C1=CCC2C=CC3C(CC2=C1)CN1CC=CC2=CC=CC2C31,0.0,0.22857143,0.0,0.9963763,0.08516203,19647,C1=CCC2C(=C1)C1C=CC=CC1=C1CN3CC=CC3CC12,77e6f98d5b698103f70816851f1683fd18936f4bf7ea30f6e19f26fe7dbb6910,still_missed_at_k50
5309,1,0.0,CCn1c(NS(=O)(=O)c2cccc(Cl)c2)nnc1C(C)Oc1ccc(-n2cnnc2)cc1Cl,0.0,0.49367088,0.0,0.97337365,0.23042858,50,0.0,CCn1c(Oc2ccc(Cl)c(Cl)c2)nnc1C(C)NS(=O)(=O)c1cccc(-n2cnnc2)c1,0.0,0.88709676,0.0,0.999645,0.026659068,45866,CCn1c(Oc2cccc(-n3cnnc3)c2)nnc1C(C)NS(=O)(=O)c1ccc(Cl)c(Cl)c1,41bec1c72d65adc5d0ac7d53223c77e7acb62626c83b580281d576c6cd7408ef,still_missed_at_k50
7618,0,0.0,,0.0,0.0,0.0,,,33,0.0,CC(C)CNc1ncc2c(n1)C(c1ccc3nc(F)cn3c1)=CC(C)NC2,0.0,0.5694444,0.0,0.9960831,0.08848726,20397,CC(C)CNc1ncc2c(n1)CNC(C)C=C2c1ccc2ncc(F)n2c1,9920b88aeaa7dba5546d8c0931860957e2a972acb00fe719225f7d32e3222b0c,still_missed_at_k50
798,1,0.0,COc1ccc(C(C)=O)c(Nc2cc(C#N)ncc2C)c1OC,0.0,0.66071427,0.0,0.99772334,0.06745529,50,0.0,COc1ccc(C(C)=O)c(Nc2cnc(C#N)cc2C)c1OC,0.0,0.64912283,1.0,0.9990919,0.04271109,13031,COc1ccc(C(C)=O)c(Nc2cnc(C#N)c(C)c2)c1OC,af6fb187660a21f36096d9e785c1c03cbfb4d641d634a0c15483f80d5c555b08,still_missed_at_k50
8045,1,0.0,CS(=O)(=O)CC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,0.84126985,1.0,0.99393696,0.12098954,15,0.0,CS(=O)(=O)CC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2nc3ccccc3cc2-1,0.0,0.64285713,0.0,0.9939417,0.117730044,21064,CS(=O)(=O)CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,e88b6706412a248b1c6bbaeea3b68ef155f05275957b80aaafd0ccf24bd3ba4a,still_missed_at_k50
1065,1,0.0,Cc1ccc(S(=O)(=O)Cc2csc(CC(=O)C3CCCC3)n2)c(CC(=O)c2ccncc2)c1,0.0,0.5810811,0.0,0.99630255,0.08592126,50,0.0,Cc1ccc(S(=O)(=O)Cc2csc(CC(=O)Cc3ccncc3)n2)c(C(=O)C2CCCC2)c1,0.0,0.74626863,0.0,0.9983459,0.05941432,28157,Cc1ccc(CC(=O)Cc2nc(CS(=O)(=O)c3ccncc3)cs2)c(C(=O)C2CCCC2)c1,679822b0dd0dfb42abc2bacd02bd9cf6277968425a10f1b7d40c702958bd45da,still_missed_at_k50
7874,0,0.0,,0.0,0.0,0.0,,,37,0.0,Cn1ccc(Nc2nc3c(N4CC5CCC(C4)N5CC(=O)N4CCN(Cc5ccc(Cl)cc5)CC4)cccn3n2)n1,0.0,0.6436782,0.0,0.9941016,0.11092919,26634,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6Cc5ccc(Cl)cc5)cccn4n3)cn2)CC1,ea8c7648375a91e3bdbcafe7c145b1a271f6fafd19880747823fdc0a9012b2cd,still_missed_at_k50
1325,0,0.0,,0.0,0.0,0.0,,,6,0.0,[NH3+]CC1c2ccccc2-c2cc([nH]c(=O)c2)CN1C(=O)c1ccc[n-]1,0.0,0.33333334,0.0,0.96757877,0.25666124,33278,[NH3+]CC1Cc2ccccc2CN1C(=O)c1[n-][nH]c2cc(=O)ccc1-2,64a26b11d172b2d0709c0116d0437854a9708a2b0d49890683f171a06a857665,still_missed_at_k50
5999,1,0.0,CCOC(=O)c1cc(Nc2cc(OC)cnc2C)c(OC)cc1F,0.0,0.4375,1.0,0.9890865,0.1474855,50,0.0,CCOc1cc(Nc2cncc(F)c2C)c(C(=O)OC)cc1OC,0.0,1.0,1.0,0.99999046,0.004374222,41551,CCOc1cc(C(=O)OC)c(Nc2cncc(F)c2C)cc1OC,4bb790d57ca03ebf45e4ae4753009971ee5a9ebf9c3e0fbda667d0e0fa112e56,still_missed_at_k50
264,1,0.0,Cc1cc([N+](=O)[O-])ccc1N=Nc1c(C)[nH]n(-c2ccccc2Cl)c1=O,0.0,0.6333333,1.0,0.99759597,0.06944726,50,0.0,Cc1cccc(-n2[nH]c(C)c(N=Nc3cccc([N+](=O)[O-])c3)c2=O)c1Cl,0.0,0.7818182,1.0,0.9991181,0.04201153,7656,Cc1[nH]n(-c2cccc(Cl)c2C)c(=O)c1N=Nc1cccc([N+](=O)[O-])c1,3573cef01993dec3d4af75a478594ba8129f3615cb582b9e583403892c777bd4,still_missed_at_k50
5127,1,0.0,CCCOCC12CCC(CC1)C2C,0.0,0.16666667,1.0,0.9823808,0.18712991,43,0.0,CCCCOC1(C)CC2CCC1C2,0.0,0.7352941,1.0,0.991237,0.13209875,16445,CC1(OCCC[SiH3])CC2CCC1C2,08b9c9d9f41bfd52758d066f338a3606083829c9422b2b16104a8a0267558bf9,still_missed_at_k50
859,1,0.0,CCC1NC(=O)C(C(C)C)N(C(C)CC(C)(C)C)C1=O,0.0,0.38,1.0,0.9990035,0.04497772,50,0.0,CCC1NC(=O)C(C(C)(C)C)N(C(C)CC(C)C)C1=O,0.0,0.5681818,1.0,0.99953103,0.030626286,37566,CCC1C(=O)NC(C(C)(C)C)C(=O)N1C(C)CC(C)C,30abe27599222a51c31d981b1700cf46e8a24390d5301700c21584039e606648,still_missed_at_k50
7089,1,0.0,CC1CN2CC(S)C(=O)c3scc(N)c3C12,0.0,0.42307693,0.0,0.7968718,0.64295375,50,0.0,CC1c2scc(N)c2C2=CC(=O)N(P)CC21,0.0,0.3888889,0.0,0.986326,0.16915646,43326,CC1CN(P)C2=CC(=O)c3scc(N)c3C21,92904a765ad3caa963d3b8dfa458b36724949a9a240b3d53a99169297a28f2f6,still_missed_at_k50
9467,0,0.0,,0.0,0.0,0.0,,,29,0.0,Nc1nc[n+](CCc2cc3c(cc2Br)OCO3)c2nc(Sc3ccccc3C(F)(F)F)[nH]c12,0.0,0.8382353,0.0,0.99942315,0.034144815,41896,Nc1nc[n+](CCc2ccccc2C(F)(F)F)c2nc(Sc3cc4c(cc3Br)OCO4)[nH]c12,ebaae2fd4da7e226bf16fb0ec2505fa78521ef72ab3a5b8a4b752c05099285f7,still_missed_at_k50
3026,0,0.0,,0.0,0.0,0.0,,,26,0.0,CCOC(=O)C1=C(C(=O)C=Cc2cccc([N+](=O)[O-])c2)N(C)C(C(=O)[O-])=C(OC(C)(C)C)C1c1csc(C)c1,0.0,0.27586207,0.0,0.9525724,0.31036618,35537,COc1scc(C)c1C1=C(C(=O)[N-]CC(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(=[O+]C)C(=CC=O)N1,df814740001f9279d323622e41b9a75d5563665ef24a6d03d6c0555a91bcaf90,still_missed_at_k50
9034,0,0.0,,0.0,0.0,0.0,,,9,0.0,CCSC(=N)N=C([O-])n1cnc2c(=O)[nH]cnc21,0.0,0.21917808,0.0,0.91250706,0.42856812,9217,CCOC([O-])=NC(=S)N=c1[nH]ccn2cnnc12,d1a7e35e8ac6a15cac4a6852a9f1d330d80fce4ba4dae40b5629c5c5fc6b5a43,still_missed_at_k50
5254,1,0.0,CCc1nn(C)c(-c2cc(C(=O)NCC3(O)CCC(C(C)(C)NS(=O)O)CC3)cnc2OC(F)F)c1CC,0.0,0.44117647,0.0,0.9794807,0.20858903,50,0.0,CCc1nn(C)c(-c2cc(C(=O)NCC3(O)CCC(NS(=O)O)CC3)cnc2OC(F)F)c1CC(C)(C)C,0.0,0.5744681,0.0,0.9933766,0.11537733,40509,CCn1nc(C(=O)NCC2(O)CCC(NS(=O)O)CC2)c(C)c1-c1cnc(CC(C)(C)C)cc1OC(F)F,68fbd01aaaac5cd2663990d3f6b0396fa2f4a725f8ec316274db4787756acd13,still_missed_at_k50
8970,1,0.0,CCN1CCN(C(=O)NC(C(=O)O)C(=O)NC(c2ccc(B(O)O)cc2)c2cccc3c2OB(O)OC3=O)CC1,0.0,0.3529412,0.0,0.92455584,0.38501403,50,0.0,CCN1CCN(C(=O)NC(C(=O)NC2Cc3cccc(B(O)O)c3OB2O)c2ccc(C(=O)O)cc2)C(=O)C1O,0.0,0.50526315,0.0,0.9735592,0.22859965,21091,CCN1CCN(C(O)NC(C(=O)NC2Cc3cccc(C(=O)O)c3OB2O)c2ccc(B(O)O)cc2)C(=O)C1=O,9a40100b10e1aa644b061f70795745ce77de1af398cfe50980bd1c489739dfb7,still_missed_at_k50
2227,0,0.0,,0.0,0.0,0.0,,,23,0.0,O=C1CCc2c(-c3noc(-c4cn5cccnc5n4)n3)ccc(F)c21,0.0,0.85714287,0.0,0.9997126,0.02421069,42121,O=C1CCc2c(F)ccc(-c3noc(-c4cn5cccnc5n4)n3)c21,83ac8f25751ad1a29b83debe19907094cb2842fc136aa46d10b0edbcc04e7cea,still_missed_at_k50
2581,1,0.0,COc1ccc(C(=O)NCCN2CCOCC2)cc1-c1ncc(Nc2ncc(F)cc2F)cn1,0.0,0.55421686,0.0,0.99188215,0.13395236,50,0.0,COc1ccc(Nc2ncc(F)c(-c3ccc(F)c(C(=O)NCCN4CCOCC4)c3)n2)nc1,0.0,0.6296296,0.0,0.99564016,0.09532143,16544,COc1cc(F)ccc1-c1nc(Nc2ccc(C(=O)NCCN3CCOCC3)cn2)ncc1F,85a3c4d4379d5435bf037301d4846f311ee32513abc9cc15b927883494666ac6,still_missed_at_k50
3548,1,0.0,CNS(=O)(=O)c1cnc(C(=O)N2CCC(c3ccc(F)cc3)CC2)cc1Nc1ccc(F)cc1C,0.0,0.72727275,0.0,0.99805933,0.06268828,50,0.0,CNS(=O)(=O)c1cnc(C(=O)N2CCC(c3ccc(F)cc3)CC2)cc1Nc1ccc(F)cc1C,0.0,0.72727275,0.0,0.99805933,0.06268828,22079,CNS(=O)(=O)c1cc(Nc2ccc(F)cc2C)c(C(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,00822bb5c4a9d6a0d0f37541765842de32e62b117bbabd14bb7c593faa378cf5,still_missed_at_k50
3847,1,0.0,COCC1COC2CSC(N)=NC12c1cnc(OC(F)(F)c2ccc(CC(=O)F)cc2)nc1,0.0,0.34313726,0.0,0.9235559,0.3998254,50,0.0,COCC1OCC2CSC(N)=NC21c1cc(C(=O)Cc2cnc(OC(F)F)cn2)ccc1F,0.0,0.51578945,0.0,0.99518996,0.0985602,42028,COCC1OCC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)N=C(N)SCC12,f2507a3f8c9f41efa7ad34a3a260bc0178815d217e09a9d5018c8ca3356cefe1,still_missed_at_k50
4757,1,0.0,Cc1ccc2c(c1)C=C(C(=O)N1CCC3(CCC3)CC1)S(=O)(=O)CO2,0.0,0.53968257,0.0,0.97984236,0.2009027,27,0.0,Cc1ccc2c(c1)OCC(C(=O)N1CCCC3(CC1)CCS3(=O)=O)=C2,0.0,0.7413793,0.0,0.99672246,0.08681302,8696,Cc1ccc2c(c1)C=C(C(=O)N1CCC3(CCC3)S(=O)(=O)CC1)CO2,d2b3a58280a30c98702c243569d2798eed862e3817a6b6cf19f5c743ecefa7f5,still_missed_at_k50
4950,1,0.0,OC(CBr)C(Br)C(O)C(Br)CS,0.0,0.36666667,1.0,0.9892959,0.1480129,47,0.0,OCC(Br)C(Br)C(Br)C(O)C(O)CBr,0.0,0.5769231,1.0,0.9995044,0.031549845,4747,OCC(Br)C(Br)C(O)C(O)C(Br)CBr,bd873e84aae2967c831f8ec29fdd6f7ffea55480aa652d4094927bda575c93a4,still_missed_at_k50
5223,1,0.0,OCC1=CC(O)C2OCOC2C(Br)CO1,0.0,0.3617021,0.0,0.9588986,0.28375125,50,0.0,OCC1=CC2OCOCOC2C(O)C1Br,0.0,0.68421054,1.0,0.998544,0.054140795,14679,OCC1=CC2OCOCOC2C(Br)C1O,fe4016236072df4fe8d06c4141e3889753e0ddff7b6e7d13602c00d6634c91f8,still_missed_at_k50
4287,1,0.0,C=C(C)C(=O)OCCOC(=O)C1C2CC(C(=O)OCCC(F)(F)F)C(C(=O)OCC(F)(F)F)C21,0.0,0.6603774,0.0,0.9955044,0.0961255,50,0.0,C=C(C)C(=O)OCCOC(=O)C1CC2CC1C(C(=O)OCC(F)(F)F)C2C(=O)OCC(F)(F)F,0.0,1.0,1.0,0.99999976,0.0006553206,46,C=C(C)C(=O)OCCOC(=O)C1C2CC(CC2C(=O)OCC(F)(F)F)C1C(=O)OCC(F)(F)F,c1cd56787f07ebd111aeed9766ca827c459f82f6c4b9769ea7913a71be685b96,still_missed_at_k50
9620,1,0.0,COc1cccc(C2c3c(CS(N)(=O)=O)cccc3Oc3ccc(OC(F)F)c(C)c32)c1,0.0,0.5890411,0.0,0.98675406,0.18053506,50,0.0,COc1cccc2c1C(c1cc(OC(F)F)ccc1C)Oc1cccc(CS(N)(=O)=O)c1-2,0.0,0.56578946,1.0,0.99747175,0.07186708,42313,COc1cccc(C2Oc3cccc(OC(F)F)c3-c3ccc(CS(N)(=O)=O)c(C)c32)c1,d9f2e905759d47e4be0b8df743f8438adbb1fd780a4d7f7f01e12151ce3b96dd,still_missed_at_k50
1199,1,0.0,CC(C)(O)C(OCC(F)(F)C(F)(F)F)C1CC2C(C(F)(F)F)CC1C2(F)F,0.0,0.22580644,1.0,0.99499094,0.100023106,50,0.0,CC(C)(OCC(F)(F)C(F)(F)F)C(F)(F)C1C2CC(C1O)C(C(F)(F)F)C2,0.0,0.3392857,1.0,0.99762183,0.06897432,22329,CC1C2CC(CC2OCC(O)(C(F)(F)F)C(F)(F)F)C1C(F)(F)C(C)(F)F,07dd3c3e2c6b2d7ccf725635a57c52179d8d187efed61d37ccd30904f5104cb5,still_missed_at_k50
1295,1,0.0,CCC1NC(=O)C(C(C)C)N(CC=C(C)C(C)(C)C)C1=O,0.0,0.4814815,1.0,0.99519175,0.10043808,49,0.0,CCC(C)C1NC(=O)C(C=C(C)C)N(CC(C)(C)C)C1=O,0.0,0.42857143,1.0,0.99681884,0.07990457,23341,CCC(C)C1C(=O)NC(C(C)(C)C)C(=O)N1CC=C(C)C,c4511889e8adfd96b334300ac3a1921e7d28002ce972f37ad6a2d515cd1540aa,still_missed_at_k50
5580,0,0.0,,0.0,0.0,0.0,,,17,0.0,CC1Nc2ncccc2OC1C(=O)N1CC2CC(NC(=O)OC(C)(C)C)c3nn4c(ccnc4c3F)C21,0.0,0.28448275,0.0,0.94005597,0.34346613,34094,CC(C)(C)OC(=O)N1c2cc(nc3c(C(=O)NC4CC4F)cnn23)Nc2cccnc2OC2CC21,12e8654a69a8941b436344d13e7ae0dd27cdd467958b0cd7486a3d44dafa7821,still_missed_at_k50
7357,1,0.0,COc1ccc(C)c2c(O)ccc(C(=O)OC3C=CC(O)C3O)c12,0.0,0.3548387,0.0,0.98535395,0.17076217,50,0.0,COc1cc(C)c2c(O)ccc(C(=O)OC3C(O)C=CC3O)c2c1,0.0,0.66,1.0,0.99616975,0.088312455,26530,COc1cc(C)c2ccc(O)c(C(=O)OC3C(O)C=CC3O)c2c1,e80192cfcf6ab9c55bfd14107e1f80353242251348b750bae3c42cd42cd0655b,still_missed_at_k50
