phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
final,beam64_lp00,nearest_wrong_embedding,6099,31612,29851,1.0,1.0,1.0,64,64,27,27,19,20
final,beam64_lp00,nearest_wrong_embedding,6100,12528,35411,1.0,1.0,1.0,64,64,42,42,39,40
final,beam64_lp00,nearest_wrong_embedding,6101,12872,39261,1.0,1.0,1.0,64,64,53,53,43,44
final,beam64_lp00,nearest_wrong_embedding,6102,20919,14248,1.0,1.0,1.0,64,64,36,36,31,32
final,beam64_lp00,nearest_wrong_embedding,6103,20524,29112,1.0,1.0,1.0,64,64,38,38,31,32
final,beam64_lp00,nearest_wrong_embedding,6104,40016,46564,1.0,1.0,1.0,64,64,58,58,54,50
final,beam64_lp00,nearest_wrong_embedding,6105,26007,44185,1.0,1.0,1.0,64,64,29,29,27,28
final,beam64_lp00,nearest_wrong_embedding,6106,22888,37915,1.0,1.0,1.0,64,64,64,64,63,50
final,beam64_lp00,nearest_wrong_embedding,6107,21461,8799,1.0,1.0,1.0,64,64,44,44,42,43
final,beam64_lp00,nearest_wrong_embedding,6108,3845,25340,1.0,1.0,1.0,64,64,36,36,32,33
final,beam64_lp00,nearest_wrong_embedding,6109,23964,6651,1.0,1.0,1.0,64,64,56,56,51,50
final,beam64_lp00,nearest_wrong_embedding,6110,38697,49062,1.0,1.0,1.0,64,64,45,45,41,42
final,beam64_lp00,nearest_wrong_embedding,6111,1839,2714,1.0,1.0,1.0,64,64,17,17,13,14
final,beam64_lp00,nearest_wrong_embedding,6112,12948,44955,1.0,1.0,1.0,64,64,64,64,56,50
final,beam64_lp00,nearest_wrong_embedding,6113,42127,21174,1.0,1.0,1.0,64,64,38,38,37,38
final,beam64_lp00,nearest_wrong_embedding,6114,32268,45969,1.0,1.0,1.0,64,64,53,53,44,45
final,beam64_lp00,nearest_wrong_embedding,6115,43484,41403,1.0,1.0,1.0,64,64,30,30,24,25
final,beam64_lp00,nearest_wrong_embedding,6116,27695,41551,1.0,1.0,1.0,64,64,64,64,63,50
final,beam64_lp00,nearest_wrong_embedding,6117,2275,30022,1.0,1.0,1.0,64,64,50,50,45,46
final,beam64_lp00,nearest_wrong_embedding,6118,31043,8231,1.0,1.0,1.0,64,64,14,14,12,13
final,beam64_lp00,nearest_wrong_embedding,6119,44246,24292,1.0,1.0,1.0,64,64,29,29,24,25
final,beam64_lp00,nearest_wrong_embedding,6120,36829,22993,1.0,1.0,1.0,64,64,25,25,17,18
final,beam64_lp00,nearest_wrong_embedding,6121,15601,21198,1.0,1.0,1.0,64,64,49,49,28,29
final,beam64_lp00,nearest_wrong_embedding,6122,49450,36924,1.0,1.0,1.0,64,64,42,42,40,41
final,beam64_lp00,nearest_wrong_embedding,6123,31642,45209,1.0,1.0,1.0,64,64,41,41,27,28
final,beam64_lp00,nearest_wrong_embedding,6124,41221,34861,1.0,1.0,1.0,64,64,35,35,21,22
final,beam64_lp00,nearest_wrong_embedding,6125,4016,8649,1.0,1.0,1.0,64,64,51,51,46,47
final,beam64_lp00,nearest_wrong_embedding,6126,21698,46461,1.0,1.0,1.0,64,64,45,45,38,39
final,beam64_lp00,nearest_wrong_embedding,6127,11575,23708,1.0,1.0,1.0,64,64,39,39,30,31
final,beam64_lp00,nearest_wrong_embedding,6128,42196,6111,1.0,1.0,1.0,64,64,44,44,42,43
final,beam64_lp00,nearest_wrong_embedding,6129,46681,16575,1.0,1.0,1.0,64,64,37,37,34,35
final,beam64_lp00,nearest_wrong_embedding,6130,40462,14778,1.0,1.0,1.0,64,64,63,63,62,50
final,beam64_lp00,nearest_wrong_embedding,6131,41030,44157,1.0,1.0,1.0,64,64,34,34,31,32
final,beam64_lp00,nearest_wrong_embedding,6132,5143,39812,1.0,1.0,1.0,64,64,46,46,32,33
final,beam64_lp00,nearest_wrong_embedding,6133,22928,45706,1.0,1.0,1.0,64,64,37,37,24,25
final,beam64_lp00,nearest_wrong_embedding,6134,36656,28140,1.0,1.0,1.0,64,64,53,53,52,50
final,beam64_lp00,nearest_wrong_embedding,6135,17801,7220,1.0,1.0,1.0,64,64,32,32,28,29
final,beam64_lp00,nearest_wrong_embedding,6136,10159,2263,1.0,1.0,1.0,64,64,45,45,34,35
final,beam64_lp00,nearest_wrong_embedding,6137,8945,43470,1.0,1.0,1.0,64,64,24,24,19,20
final,beam64_lp00,nearest_wrong_embedding,6138,14281,3751,1.0,1.0,1.0,64,64,30,29,21,22
final,beam64_lp00,nearest_wrong_embedding,6139,12515,31765,1.0,1.0,1.0,64,64,47,47,42,43
final,beam64_lp00,nearest_wrong_embedding,6140,13160,6765,1.0,1.0,1.0,64,64,33,32,30,31
final,beam64_lp00,nearest_wrong_embedding,6141,49656,33822,1.0,1.0,1.0,64,64,63,63,60,50
final,beam64_lp00,nearest_wrong_embedding,6142,31100,46730,1.0,1.0,1.0,64,64,43,43,36,37
final,beam64_lp00,nearest_wrong_embedding,6143,31883,40929,1.0,1.0,1.0,64,64,42,42,30,31
final,beam64_lp00,nearest_wrong_embedding,6144,35111,9524,1.0,1.0,1.0,64,64,64,64,56,50
final,beam64_lp00,nearest_wrong_embedding,6145,6661,13484,1.0,1.0,1.0,64,64,49,49,48,49
final,beam64_lp00,nearest_wrong_embedding,6146,17856,33064,1.0,1.0,1.0,64,64,37,37,36,37
final,beam64_lp00,nearest_wrong_embedding,6147,13705,27203,1.0,1.0,1.0,64,64,63,63,60,50
final,beam64_lp00,nearest_wrong_embedding,6148,12925,21663,1.0,1.0,1.0,64,64,38,38,23,24
final,beam64_lp00,nearest_wrong_embedding,6149,24302,31641,1.0,1.0,1.0,64,64,30,30,25,26
final,beam64_lp00,nearest_wrong_embedding,6150,48414,6441,1.0,1.0,1.0,64,64,37,37,35,36
final,beam64_lp00,nearest_wrong_embedding,6151,6401,23996,1.0,1.0,1.0,64,64,46,46,36,37
final,beam64_lp00,nearest_wrong_embedding,6152,20431,41474,1.0,1.0,1.0,64,64,57,57,56,50
final,beam64_lp00,nearest_wrong_embedding,6153,6274,8905,1.0,1.0,1.0,64,64,19,19,13,14
final,beam64_lp00,nearest_wrong_embedding,6154,9236,45618,1.0,1.0,1.0,64,64,16,16,10,11
final,beam64_lp00,nearest_wrong_embedding,6155,36419,45368,1.0,1.0,1.0,64,64,26,26,22,23
final,beam64_lp00,nearest_wrong_embedding,6156,40293,30178,1.0,1.0,1.0,64,64,51,51,37,38
final,beam64_lp00,nearest_wrong_embedding,6157,7415,45462,1.0,1.0,1.0,64,64,32,32,27,28
final,beam64_lp00,nearest_wrong_embedding,6158,11468,48494,1.0,1.0,1.0,64,64,40,40,33,34
final,beam64_lp00,nearest_wrong_embedding,6159,33890,24341,1.0,1.0,1.0,64,64,33,33,32,33
final,beam64_lp00,nearest_wrong_embedding,6160,3617,3817,1.0,1.0,1.0,64,64,41,41,38,39
final,beam64_lp00,nearest_wrong_embedding,6161,25853,49747,1.0,1.0,1.0,64,64,53,53,49,50
final,beam64_lp00,nearest_wrong_embedding,6162,12592,35648,1.0,1.0,1.0,64,64,34,34,32,33
final,beam64_lp00,nearest_wrong_embedding,6163,26164,12373,1.0,1.0,1.0,64,64,36,36,27,28
final,beam64_lp00,nearest_wrong_embedding,6164,33897,20999,1.0,1.0,1.0,64,64,19,19,14,15
final,beam64_lp00,nearest_wrong_embedding,6165,5563,7103,1.0,1.0,1.0,64,64,29,29,23,24
final,beam64_lp00,nearest_wrong_embedding,6166,32709,47981,1.0,1.0,1.0,64,64,32,32,24,25
final,beam64_lp00,nearest_wrong_embedding,6167,32628,28626,1.0,1.0,1.0,64,64,33,33,29,30
final,beam64_lp00,nearest_wrong_embedding,6168,1816,537,1.0,1.0,1.0,64,64,43,43,38,39
final,beam64_lp00,nearest_wrong_embedding,6169,34843,37654,1.0,1.0,1.0,64,64,47,47,39,40
final,beam64_lp00,nearest_wrong_embedding,6170,48565,39527,1.0,1.0,1.0,64,64,20,20,16,17
final,beam64_lp00,nearest_wrong_embedding,6171,26843,27458,1.0,1.0,1.0,64,64,35,35,27,28
final,beam64_lp00,nearest_wrong_embedding,6172,46483,37550,1.0,1.0,1.0,64,64,62,62,51,50
final,beam64_lp00,nearest_wrong_embedding,6173,19716,23932,1.0,1.0,1.0,64,64,35,35,34,35
final,beam64_lp00,nearest_wrong_embedding,6174,30022,6574,1.0,1.0,1.0,64,64,35,35,30,31
final,beam64_lp00,nearest_wrong_embedding,6175,7545,5016,1.0,1.0,1.0,64,64,46,46,39,40
final,beam64_lp00,nearest_wrong_embedding,6176,18117,27833,1.0,1.0,1.0,64,64,52,52,46,47
final,beam64_lp00,nearest_wrong_embedding,6177,17048,18513,1.0,1.0,1.0,64,64,55,55,53,50
final,beam64_lp00,nearest_wrong_embedding,6178,36185,10778,1.0,1.0,1.0,64,64,21,21,14,15
final,beam64_lp00,nearest_wrong_embedding,6179,10330,43582,1.0,1.0,1.0,64,64,41,41,31,32
final,beam64_lp00,nearest_wrong_embedding,6180,12658,1859,1.0,1.0,1.0,64,64,23,23,19,20
final,beam64_lp00,nearest_wrong_embedding,6181,2763,12124,1.0,1.0,1.0,64,64,53,53,46,47
final,beam64_lp00,nearest_wrong_embedding,6182,33219,36975,1.0,1.0,1.0,64,64,44,44,40,41
final,beam64_lp00,nearest_wrong_embedding,6183,8913,2312,1.0,1.0,1.0,64,64,49,49,42,43
final,beam64_lp00,nearest_wrong_embedding,6184,1938,42866,1.0,1.0,1.0,64,64,41,41,39,40
final,beam64_lp00,nearest_wrong_embedding,6185,31346,33844,1.0,1.0,1.0,64,64,36,36,33,34
final,beam64_lp00,nearest_wrong_embedding,6186,37269,5293,1.0,1.0,1.0,64,64,57,57,55,50
final,beam64_lp00,nearest_wrong_embedding,6187,26659,32210,1.0,1.0,1.0,64,64,30,30,24,25
final,beam64_lp00,nearest_wrong_embedding,6188,5825,17416,1.0,1.0,1.0,64,64,30,30,27,28
final,beam64_lp00,nearest_wrong_embedding,6189,48520,16473,1.0,1.0,1.0,64,64,35,35,27,28
final,beam64_lp00,nearest_wrong_embedding,6190,8721,36379,1.0,1.0,1.0,64,64,38,38,35,36
final,beam64_lp00,nearest_wrong_embedding,6191,33394,9541,1.0,1.0,1.0,64,64,61,61,59,50
final,beam64_lp00,nearest_wrong_embedding,6192,13717,33116,1.0,1.0,1.0,64,64,41,41,38,39
final,beam64_lp00,nearest_wrong_embedding,6193,21820,40749,1.0,1.0,1.0,64,64,31,31,27,28
final,beam64_lp00,nearest_wrong_embedding,6194,33757,21043,1.0,1.0,1.0,64,64,17,17,11,12
final,beam64_lp00,nearest_wrong_embedding,6195,12070,29430,1.0,1.0,1.0,64,64,32,32,27,28
final,beam64_lp00,nearest_wrong_embedding,6196,48249,37097,1.0,1.0,1.0,64,64,49,49,45,46
final,beam64_lp00,nearest_wrong_embedding,6197,34583,5436,1.0,1.0,1.0,64,64,43,43,37,38
final,beam64_lp00,nearest_wrong_embedding,6198,24483,9894,1.0,1.0,1.0,64,64,32,32,26,27
final,beam64_lp00,nearest_wrong_embedding,6199,41335,11038,1.0,1.0,1.0,64,64,49,49,38,39
final,beam64_lp00,nearest_wrong_embedding,6200,48743,23500,1.0,1.0,1.0,64,64,62,62,55,50
final,beam64_lp00,nearest_wrong_embedding,6201,4794,2223,1.0,1.0,1.0,64,64,37,37,34,35
final,beam64_lp00,nearest_wrong_embedding,6202,11200,9784,1.0,1.0,1.0,64,64,31,31,30,31
final,beam64_lp00,nearest_wrong_embedding,6203,34753,43848,1.0,1.0,1.0,64,64,33,33,26,27
final,beam64_lp00,nearest_wrong_embedding,6204,19281,13029,1.0,1.0,1.0,64,64,41,41,31,32
final,beam64_lp00,nearest_wrong_embedding,6205,34980,49358,1.0,1.0,1.0,64,64,23,23,18,19
final,beam64_lp00,nearest_wrong_embedding,6206,43351,26570,1.0,1.0,1.0,64,64,56,56,47,48
final,beam64_lp00,nearest_wrong_embedding,6207,40108,27941,1.0,1.0,1.0,64,64,60,60,57,50
final,beam64_lp00,nearest_wrong_embedding,6208,27548,39474,1.0,1.0,1.0,64,64,31,31,26,27
final,beam64_lp00,nearest_wrong_embedding,6209,29642,24841,1.0,1.0,1.0,64,64,59,59,51,50
final,beam64_lp00,nearest_wrong_embedding,6210,40782,22350,1.0,1.0,1.0,64,64,40,40,37,38
final,beam64_lp00,nearest_wrong_embedding,6211,17847,30142,1.0,1.0,1.0,64,64,50,50,41,42
final,beam64_lp00,nearest_wrong_embedding,6212,32957,26127,1.0,1.0,1.0,64,64,48,48,40,41
final,beam64_lp00,nearest_wrong_embedding,6213,48206,1835,1.0,1.0,1.0,64,64,22,22,17,18
final,beam64_lp00,nearest_wrong_embedding,6214,26188,31607,1.0,1.0,1.0,64,64,41,41,37,38
final,beam64_lp00,nearest_wrong_embedding,6215,22160,30679,1.0,1.0,1.0,64,64,43,43,30,31
final,beam64_lp00,nearest_wrong_embedding,6216,34608,44604,1.0,1.0,1.0,64,64,12,12,9,10
final,beam64_lp00,nearest_wrong_embedding,6217,16632,11669,1.0,1.0,1.0,64,64,45,45,43,44
final,beam64_lp00,nearest_wrong_embedding,6218,27339,47731,1.0,1.0,1.0,64,64,42,42,30,31
final,beam64_lp00,nearest_wrong_embedding,6219,1643,41162,1.0,1.0,1.0,64,64,56,56,39,40
final,beam64_lp00,nearest_wrong_embedding,6220,26760,4775,1.0,1.0,1.0,64,64,54,54,39,40
final,beam64_lp00,nearest_wrong_embedding,6221,34909,18336,1.0,1.0,1.0,64,64,43,43,40,41
final,beam64_lp00,nearest_wrong_embedding,6222,15985,9733,1.0,1.0,1.0,64,64,36,36,32,33
final,beam64_lp00,nearest_wrong_embedding,6223,17111,29096,1.0,1.0,1.0,64,64,33,33,31,32
final,beam64_lp00,nearest_wrong_embedding,6224,22536,37878,1.0,1.0,1.0,64,64,39,39,28,29
final,beam64_lp00,nearest_wrong_embedding,6225,9306,2594,1.0,1.0,1.0,64,64,57,57,46,47
final,beam64_lp00,nearest_wrong_embedding,6226,14799,40668,1.0,1.0,1.0,64,64,58,58,50,50
final,beam64_lp00,nearest_wrong_embedding,6227,13838,14887,1.0,1.0,1.0,64,64,23,23,18,19
final,beam64_lp00,nearest_wrong_embedding,6228,34478,47787,1.0,1.0,1.0,64,64,40,40,31,32
final,beam64_lp00,nearest_wrong_embedding,6229,47959,1494,1.0,1.0,1.0,64,64,42,42,40,41
final,beam64_lp00,nearest_wrong_embedding,6230,28062,30158,1.0,1.0,1.0,64,64,51,51,47,48
final,beam64_lp00,nearest_wrong_embedding,6231,43196,861,1.0,1.0,1.0,64,64,63,63,59,50
final,beam64_lp00,nearest_wrong_embedding,6232,27238,29746,1.0,1.0,1.0,64,64,36,36,26,27
final,beam64_lp00,nearest_wrong_embedding,6233,622,3805,1.0,1.0,1.0,64,64,41,41,37,38
final,beam64_lp00,nearest_wrong_embedding,6234,372,24184,1.0,1.0,1.0,64,64,52,52,50,50
final,beam64_lp00,nearest_wrong_embedding,6235,43845,45768,1.0,1.0,1.0,64,64,43,43,40,41
final,beam64_lp00,nearest_wrong_embedding,6236,15400,46055,1.0,1.0,1.0,64,64,60,60,57,50
final,beam64_lp00,nearest_wrong_embedding,6237,7651,23695,1.0,1.0,1.0,64,64,42,42,37,38
final,beam64_lp00,nearest_wrong_embedding,6238,45722,5123,1.0,1.0,1.0,64,64,47,47,40,41
final,beam64_lp00,nearest_wrong_embedding,6239,3042,47085,1.0,1.0,1.0,64,64,35,35,27,28
final,beam64_lp00,nearest_wrong_embedding,6240,9328,2011,1.0,1.0,1.0,64,64,41,41,34,35
final,beam64_lp00,nearest_wrong_embedding,6241,18053,33920,1.0,1.0,1.0,64,64,22,22,13,14
final,beam64_lp00,nearest_wrong_embedding,6242,41582,45015,1.0,1.0,1.0,64,64,18,18,13,14
final,beam64_lp00,nearest_wrong_embedding,6243,14320,46557,1.0,1.0,1.0,64,64,34,34,32,33
final,beam64_lp00,nearest_wrong_embedding,6244,10006,34203,1.0,1.0,1.0,64,64,41,41,37,38
final,beam64_lp00,nearest_wrong_embedding,6245,47004,13020,1.0,1.0,1.0,64,64,60,60,60,50
final,beam64_lp00,nearest_wrong_embedding,6246,40313,46229,1.0,1.0,1.0,64,64,64,64,60,50
final,beam64_lp00,nearest_wrong_embedding,6247,47255,40660,1.0,1.0,1.0,64,64,44,44,40,41
final,beam64_lp00,nearest_wrong_embedding,6248,44160,9067,1.0,1.0,1.0,64,64,28,28,24,25
final,beam64_lp00,nearest_wrong_embedding,6249,5695,46733,1.0,1.0,1.0,64,64,44,44,39,40
final,beam64_lp00,nearest_wrong_embedding,6250,6176,20557,1.0,1.0,1.0,64,64,56,56,47,48
final,beam64_lp00,nearest_wrong_embedding,6251,8835,16208,1.0,1.0,1.0,64,64,52,52,42,43
final,beam64_lp00,nearest_wrong_embedding,6252,28843,7019,1.0,1.0,1.0,64,64,47,47,39,40
final,beam64_lp00,nearest_wrong_embedding,6253,4290,49465,1.0,1.0,1.0,64,64,40,40,32,33
final,beam64_lp00,nearest_wrong_embedding,6254,23931,45315,1.0,1.0,1.0,64,64,38,38,27,28
final,beam64_lp00,nearest_wrong_embedding,6255,39374,9594,1.0,1.0,1.0,64,64,63,63,61,50
final,beam64_lp00,nearest_wrong_embedding,6256,36462,21559,1.0,1.0,1.0,64,64,29,29,19,20
final,beam64_lp00,nearest_wrong_embedding,6257,49515,46021,1.0,1.0,1.0,64,64,49,49,47,48
final,beam64_lp00,nearest_wrong_embedding,6258,8841,18088,1.0,1.0,1.0,64,64,61,61,57,50
final,beam64_lp00,nearest_wrong_embedding,6259,18648,35931,1.0,1.0,1.0,64,64,60,60,48,49
final,beam64_lp00,nearest_wrong_embedding,6260,40545,9661,1.0,1.0,1.0,64,64,39,39,34,35
final,beam64_lp00,nearest_wrong_embedding,6261,8109,1822,1.0,1.0,1.0,64,64,50,50,42,43
final,beam64_lp00,nearest_wrong_embedding,6262,46133,25433,1.0,1.0,1.0,64,64,64,64,60,50
final,beam64_lp00,nearest_wrong_embedding,6263,3194,10023,1.0,1.0,1.0,64,64,42,42,33,34
final,beam64_lp00,nearest_wrong_embedding,6264,17980,1579,1.0,0.0,0.0,64,64,27,27,26,26
final,beam64_lp00,nearest_wrong_embedding,6265,7436,33536,1.0,1.0,1.0,64,64,54,54,49,50
final,beam64_lp00,nearest_wrong_embedding,6266,26008,31758,1.0,1.0,1.0,64,64,35,35,27,28
final,beam64_lp00,nearest_wrong_embedding,6267,44074,30736,1.0,0.0,0.0,64,64,12,12,12,12
final,beam64_lp00,nearest_wrong_embedding,6268,49333,41020,1.0,1.0,1.0,64,64,43,43,38,39
final,beam64_lp00,nearest_wrong_embedding,6269,11241,1601,1.0,1.0,1.0,64,64,29,29,25,26
final,beam64_lp00,nearest_wrong_embedding,6270,37167,13499,1.0,1.0,1.0,64,64,45,45,35,36
final,beam64_lp00,nearest_wrong_embedding,6271,30379,19856,1.0,1.0,1.0,64,64,18,18,11,12
final,beam64_lp00,nearest_wrong_embedding,6272,16679,45859,1.0,1.0,1.0,64,64,22,22,18,19
final,beam64_lp00,nearest_wrong_embedding,6273,33667,2380,1.0,1.0,1.0,64,64,40,40,31,32
final,beam64_lp00,nearest_wrong_embedding,6274,18408,37290,1.0,1.0,1.0,64,64,60,60,51,50
final,beam64_lp00,nearest_wrong_embedding,6275,42189,29406,1.0,1.0,1.0,64,64,45,45,34,35
final,beam64_lp00,nearest_wrong_embedding,6276,47281,23366,1.0,1.0,1.0,64,64,43,43,31,32
final,beam64_lp00,nearest_wrong_embedding,6277,20760,25664,1.0,1.0,1.0,64,64,23,23,14,15
final,beam64_lp00,nearest_wrong_embedding,6278,23716,4223,1.0,0.0,0.0,64,64,41,41,41,41
final,beam64_lp00,nearest_wrong_embedding,6279,9842,13074,1.0,1.0,1.0,64,64,62,62,58,50
final,beam64_lp00,nearest_wrong_embedding,6280,22975,13340,1.0,1.0,1.0,64,64,60,60,45,46
final,beam64_lp00,nearest_wrong_embedding,6281,49898,13291,1.0,1.0,1.0,64,64,27,27,22,23
final,beam64_lp00,nearest_wrong_embedding,6282,36864,19796,1.0,1.0,1.0,64,64,34,34,29,30
final,beam64_lp00,nearest_wrong_embedding,6283,28457,43453,1.0,1.0,1.0,64,64,48,48,45,46
final,beam64_lp00,nearest_wrong_embedding,6284,2637,27972,1.0,1.0,1.0,64,64,37,37,34,35
final,beam64_lp00,nearest_wrong_embedding,6285,1583,17951,1.0,1.0,1.0,64,64,41,41,32,33
final,beam64_lp00,nearest_wrong_embedding,6286,14412,14112,1.0,1.0,1.0,64,64,45,45,31,32
final,beam64_lp00,nearest_wrong_embedding,6287,18059,37034,1.0,1.0,1.0,64,64,63,63,51,50
final,beam64_lp00,nearest_wrong_embedding,6288,4482,3450,1.0,1.0,1.0,64,64,35,35,29,30
final,beam64_lp00,nearest_wrong_embedding,6289,40152,35773,1.0,1.0,1.0,64,64,35,35,29,30
final,beam64_lp00,nearest_wrong_embedding,6290,38284,3649,1.0,1.0,1.0,64,64,34,34,26,27
final,beam64_lp00,nearest_wrong_embedding,6291,34935,35992,1.0,1.0,1.0,64,64,39,39,36,37
final,beam64_lp00,nearest_wrong_embedding,6292,1937,8345,1.0,1.0,1.0,64,64,39,39,35,36
final,beam64_lp00,nearest_wrong_embedding,6293,43577,13839,1.0,1.0,1.0,64,64,28,28,24,25
final,beam64_lp00,nearest_wrong_embedding,6294,42400,29250,1.0,1.0,1.0,64,64,60,60,54,50
final,beam64_lp00,nearest_wrong_embedding,6295,40566,3713,1.0,1.0,1.0,64,64,10,10,9,10
final,beam64_lp00,nearest_wrong_embedding,6296,35155,636,1.0,1.0,1.0,64,64,33,33,27,28
final,beam64_lp00,nearest_wrong_embedding,6297,27006,7632,1.0,1.0,1.0,64,64,47,47,38,39
final,beam64_lp00,nearest_wrong_embedding,6298,15593,13968,1.0,1.0,1.0,64,64,16,16,12,13
final,beam64_lp00,nearest_wrong_embedding,6299,4988,38775,1.0,1.0,1.0,64,64,49,49,44,45
final,beam64_lp00,nearest_wrong_embedding,6300,12754,10602,1.0,1.0,1.0,64,64,33,33,28,29
final,beam64_lp00,nearest_wrong_embedding,6301,49498,36767,1.0,1.0,1.0,64,64,28,28,24,25
final,beam64_lp00,nearest_wrong_embedding,6302,7964,44876,1.0,1.0,1.0,64,64,23,23,15,16
final,beam64_lp00,nearest_wrong_embedding,6303,2962,6371,1.0,1.0,1.0,64,64,61,61,55,50
final,beam64_lp00,nearest_wrong_embedding,6304,41261,7263,1.0,1.0,1.0,64,64,31,31,24,25
final,beam64_lp00,nearest_wrong_embedding,6305,9017,39096,1.0,1.0,1.0,64,64,42,42,37,38
final,beam64_lp00,nearest_wrong_embedding,6306,16581,36565,1.0,1.0,1.0,64,64,51,51,43,44
final,beam64_lp00,nearest_wrong_embedding,6307,23103,11243,1.0,1.0,1.0,64,64,56,56,53,50
final,beam64_lp00,nearest_wrong_embedding,6308,20031,10994,1.0,1.0,1.0,64,64,37,37,32,33
final,beam64_lp00,nearest_wrong_embedding,6309,43324,34083,1.0,1.0,1.0,64,64,31,31,23,24
final,beam64_lp00,nearest_wrong_embedding,6310,33431,1154,1.0,1.0,1.0,64,64,62,62,54,50
final,beam64_lp00,nearest_wrong_embedding,6311,22494,22143,1.0,1.0,1.0,64,64,25,25,22,23
final,beam64_lp00,nearest_wrong_embedding,6312,17104,22748,1.0,1.0,1.0,64,64,28,28,27,28
final,beam64_lp00,nearest_wrong_embedding,6313,26235,10456,1.0,1.0,1.0,64,64,34,34,25,26
final,beam64_lp00,nearest_wrong_embedding,6314,14863,5144,1.0,1.0,1.0,64,64,28,28,21,22
final,beam64_lp00,nearest_wrong_embedding,6315,40839,12131,1.0,1.0,1.0,64,64,54,54,50,50
final,beam64_lp00,nearest_wrong_embedding,6316,36529,31213,1.0,1.0,1.0,64,64,64,64,55,50
final,beam64_lp00,nearest_wrong_embedding,6317,22529,20319,1.0,1.0,1.0,64,64,64,64,60,50
final,beam64_lp00,nearest_wrong_embedding,6318,39485,6872,1.0,1.0,1.0,64,64,48,48,38,39
final,beam64_lp00,nearest_wrong_embedding,6319,26244,19006,1.0,1.0,1.0,64,64,33,33,25,26
final,beam64_lp00,nearest_wrong_embedding,6320,25352,6010,1.0,1.0,1.0,64,64,46,46,41,42
final,beam64_lp00,nearest_wrong_embedding,6321,39133,36069,1.0,1.0,1.0,64,64,63,63,58,50
final,beam64_lp00,nearest_wrong_embedding,6322,21834,42416,1.0,1.0,1.0,64,64,26,26,17,18
final,beam64_lp00,nearest_wrong_embedding,6323,36684,32154,1.0,1.0,1.0,64,64,30,30,25,26
final,beam64_lp00,nearest_wrong_embedding,6324,24228,250,1.0,1.0,1.0,64,64,63,63,62,50
final,beam64_lp00,nearest_wrong_embedding,6325,42826,43578,1.0,1.0,1.0,64,64,52,52,39,40
final,beam64_lp00,nearest_wrong_embedding,6326,48541,42250,1.0,1.0,1.0,64,64,35,35,28,29
final,beam64_lp00,nearest_wrong_embedding,6327,17836,13072,1.0,1.0,1.0,64,64,45,45,34,35
final,beam64_lp00,nearest_wrong_embedding,6328,5867,4210,1.0,1.0,1.0,64,64,28,28,24,25
final,beam64_lp00,nearest_wrong_embedding,6329,22985,29091,1.0,1.0,1.0,64,64,49,49,42,43
final,beam64_lp00,nearest_wrong_embedding,6330,36202,19869,1.0,1.0,1.0,64,64,28,28,25,26
final,beam64_lp00,nearest_wrong_embedding,6331,1290,17186,1.0,1.0,1.0,64,64,24,24,20,21
final,beam64_lp00,nearest_wrong_embedding,6332,1541,40878,1.0,1.0,1.0,64,64,43,43,31,32
final,beam64_lp00,nearest_wrong_embedding,6333,2717,31632,1.0,1.0,1.0,64,64,14,14,11,12
final,beam64_lp00,nearest_wrong_embedding,6334,46807,24121,1.0,1.0,1.0,64,64,36,36,25,26
final,beam64_lp00,nearest_wrong_embedding,6335,2770,17442,1.0,1.0,1.0,64,64,39,39,35,36
final,beam64_lp00,nearest_wrong_embedding,6336,20032,1154,1.0,1.0,1.0,64,64,62,62,54,50
final,beam64_lp00,nearest_wrong_embedding,6337,9606,11700,1.0,1.0,1.0,64,64,34,34,29,30
final,beam64_lp00,nearest_wrong_embedding,6338,48909,34430,1.0,1.0,1.0,64,64,31,31,27,28
final,beam64_lp00,nearest_wrong_embedding,6339,33761,6914,1.0,1.0,1.0,64,64,36,36,25,26
final,beam64_lp00,nearest_wrong_embedding,6340,38755,4064,1.0,1.0,1.0,64,64,24,24,20,21
final,beam64_lp00,nearest_wrong_embedding,6341,15041,20437,1.0,1.0,1.0,64,64,27,27,19,20
final,beam64_lp00,nearest_wrong_embedding,6342,29583,9136,1.0,1.0,1.0,64,64,18,18,13,14
final,beam64_lp00,nearest_wrong_embedding,6343,22333,29617,1.0,1.0,1.0,64,64,40,40,38,39
final,beam64_lp00,nearest_wrong_embedding,6344,32463,39961,1.0,1.0,1.0,64,64,27,27,23,24
final,beam64_lp00,nearest_wrong_embedding,6345,2947,34306,1.0,1.0,1.0,64,64,22,22,16,17
final,beam64_lp00,nearest_wrong_embedding,6346,45812,43284,1.0,1.0,1.0,64,64,39,39,35,36
final,beam64_lp00,nearest_wrong_embedding,6347,15433,38124,1.0,1.0,1.0,64,64,63,63,47,48
final,beam64_lp00,nearest_wrong_embedding,6348,15482,5811,1.0,1.0,1.0,64,64,38,38,37,38
final,beam64_lp00,nearest_wrong_embedding,6349,3348,49256,1.0,1.0,1.0,64,64,42,42,36,37
final,beam64_lp00,nearest_wrong_embedding,6350,10810,14674,1.0,1.0,1.0,64,64,35,35,32,33
